match_id,game_version,tft_set,placement,level,last_round,gold_left,total_damage_to_players,augments,traits,units,companion
NA1_5445116466,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,7,9,30,2,83,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Magus"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Piltover"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Zaun"", ""tier_current"": 2, ""num_units"": 5}]","[{""character_id"": ""TFT16_Vi"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ekko"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Garen"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Seraphine"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Singed"", ""tier"": 2, ""items"": [""TFT_Item_Morellonomicon""]}, {""character_id"": ""TFT16_Warwick"", ""tier"": 2, ""items"": [""TFT_Item_RunaansHurricane"", ""TFT_Item_Bloodthirster"", ""TFT_Item_TitansResolve""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": [""TFT_Item_BrambleVest""]}, {""character_id"": ""TFT16_Kindred"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Ziggs"", ""tier"": 1, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_HextechGunblade"", ""TFT_Item_Quicksilver""]}]",57d81963-5d86-4f20-b9b0-9b00783c237a
NA1_5445116466,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,5,9,30,4,94,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Freljord"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Invoker"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Ionia"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_RuneMage"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Yordle"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Ashe"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Sejuani"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Kobuko"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Kennen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Lissandra"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Wukong"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Skarner"", ""tier"": 2, ""items"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_RedBuff"", ""TFT_Item_SpectralGauntlet""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 2, ""items"": [""TFT_Item_PowerGauntlet"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_InfinityEdge""]}, {""character_id"": ""TFT16_Ryze"", ""tier"": 1, ""items"": [""TFT_Item_SpearOfShojin"", ""TFT_Item_GuinsoosRageblade""]}]",fd28e7f0-d853-4f82-b064-a22df0577ff9
NA1_5445094684,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,6,8,31,0,98,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Ionia"", ""tier_current"": 2, ""num_units"": 5}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_TheBoss"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Shen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ahri"", ""tier"": 1, ""items"": [""TFT_Item_Leviathan""]}, {""character_id"": ""TFT16_Taric"", ""tier"": 2, ""items"": [""TFT_Item_TearOfTheGoddess""]}, {""character_id"": ""TFT16_Wukong"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Skarner"", ""tier"": 2, ""items"": [""TFT_Item_RedBuff"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_WarmogsArmor""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 1, ""items"": [""TFT_Item_RunaansHurricane"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_InfinityEdge""]}, {""character_id"": ""TFT16_Kindred"", ""tier"": 1, ""items"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_LastWhisper""]}, {""character_id"": ""TFT16_Sett"", ""tier"": 1, ""items"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_JeweledGauntlet""]}]",87c783d7-3449-42dd-8050-4d7c58ad6457
NA1_5445094684,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,8,9,26,1,53,[],"[{""name"": ""TFT16_Chronokeeper"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Emperor"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Explorer"", ""tier_current"": 1, ""num_units"": 4}, {""name"": ""TFT16_Invoker"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Neeko"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Vi"", ""tier"": 2, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_WarmogsArmor"", ""TFT_Item_Leviathan""]}, {""character_id"": ""TFT16_Milio"", ""tier"": 2, ""items"": [""TFT_Item_Leviathan"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_SpearOfShojin""]}, {""character_id"": ""TFT16_Skarner"", ""tier"": 1, ""items"": [""TFT_Item_ForceOfNature""]}, {""character_id"": ""TFT16_Skarner"", ""tier"": 1, ""items"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_RedBuff"", ""TFT_Item_SteraksGage""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_WarmogsArmor"", ""TFT_Item_InfinityEdge""]}, {""character_id"": ""TFT16_Azir"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Zilean"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Lucian"", ""tier"": 1, ""items"": [""TFT_Item_LastWhisper""]}, {""character_id"": ""TFT16_Brock"", ""tier"": 1, ""items"": [""TFT5_Item_ThiefsGlovesRadiant"", ""TFT5_Item_SpectralGauntletRadiant"", ""TFT5_Item_GuinsoosRagebladeRadiant""]}]",5d0c5858-b421-4381-b5fc-0fe1c8a92231
NA1_5445094684,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,2,9,35,0,117,[],"[{""name"": ""TFT16_Blacksmith"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Gunslinger"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_HexMech"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Piltover"", ""tier_current"": 2, ""num_units"": 4}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Warden"", ""tier_current"": 2, ""num_units"": 3}]","[{""character_id"": ""TFT16_JarvanIV"", ""tier"": 3, ""items"": []}, {""character_id"": ""TFT16_Caitlyn"", ""tier"": 3, ""items"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_WarmogsArmor""]}, {""character_id"": ""TFT16_Vi"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Loris"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Taric"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Braum"", ""tier"": 2, ""items"": [""TFT_Item_RedBuff"", ""TFT_Item_AdaptiveHelm"", ""TFT_Item_BrambleVest""]}, {""character_id"": ""TFT16_Ornn"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Lucian"", ""tier"": 2, ""items"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_RecurveBow"", ""TFT_Item_Quicksilver""]}, {""character_id"": ""TFT16_THex"", ""tier"": 2, ""items"": [""TFT_Item_Deathblade"", ""TFT_Item_InfinityEdge"", ""TFT_Item_PowerGauntlet""]}]",5897ad9f-4665-4372-8f3e-6c878adb8918
NA1_5445094684,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,5,9,33,2,120,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Freljord"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Ionia"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Noxus"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Slayer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_TheBoss"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Briar"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ashe"", ""tier"": 2, ""items"": [""TFT16_Item_SorcererEmblemItem""]}, {""character_id"": ""TFT16_Tryndamere"", ""tier"": 3, ""items"": [""TFT_Item_Quicksilver"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_SteraksGage""]}, {""character_id"": ""TFT16_Sejuani"", ""tier"": 2, ""items"": [""TFT_Item_SpectralGauntlet"", ""TFT_Item_RedBuff"", ""TFT_Item_BrambleVest""]}, {""character_id"": ""TFT16_Ahri"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Darius"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Yunara"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_GiantsBelt""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Sett"", ""tier"": 1, ""items"": [""TFT_Item_JeweledGauntlet"", ""TFT_Item_RabadonsDeathcap"", ""TFT_Item_Artifact_SeekersArmguard""]}, {""character_id"": ""tft16_atakhan"", ""tier"": 1, ""items"": []}]",b8d99d98-e204-4809-9882-8697a7ac279f
NA1_5445094684,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,3,9,34,0,123,[],"[{""name"": ""TFT16_Blacksmith"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Noxus"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Vanquisher"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Warden"", ""tier_current"": 2, ""num_units"": 3}]","[{""character_id"": ""TFT16_Nautilus"", ""tier"": 2, ""items"": [""TFT_Item_BrambleVest"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_AdaptiveHelm""]}, {""character_id"": ""TFT16_Draven"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Ambessa"", ""tier"": 1, ""items"": [""TFT_Item_SteraksGage""]}, {""character_id"": ""TFT16_Braum"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Swain"", ""tier"": 1, ""items"": [""TFT_Item_TearOfTheGoddess""]}, {""character_id"": ""TFT16_Ornn"", ""tier"": 2, ""items"": [""TFT_Item_BrambleVest"", ""TFT_Item_Artifact_HellfireHatchet"", ""TFT_Item_Artifact_Dawncore""]}, {""character_id"": ""TFT16_Kindred"", ""tier"": 1, ""items"": [""TFT_Item_RunaansHurricane"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_HextechGunblade""]}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 2, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_Leviathan""]}, {""character_id"": ""TFT16_Lucian"", ""tier"": 1, ""items"": [""TFT_Item_LastWhisper"", ""TFT_Item_RapidFireCannon"", ""TFT_Item_InfinityEdge""]}, {""character_id"": ""tft16_atakhan"", ""tier"": 1, ""items"": []}]",a4a35782-fbae-45ee-bc0d-90c26269d1a9
NA1_5445094684,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,1,9,35,1,147,[],"[{""name"": ""TFT16_Blacksmith"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_KaisaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Longshot"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Void"", ""tier_current"": 2, ""num_units"": 4}]","[{""character_id"": ""TFT16_KogMaw"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_ChoGath"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_RiftHerald"", ""tier"": 2, ""items"": [""TFT_Item_BrambleVest"", ""TFT_Item_Redemption"", ""TFT_Item_NightHarvester""]}, {""character_id"": ""TFT16_Kaisa"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_HextechGunblade"", ""TFT_Item_Artifact_LichBane""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": [""TFT_Item_FrozenHeart"", ""TFT_Item_FrozenHeart"", ""TFT_Item_Artifact_HorizonFocus""]}, {""character_id"": ""TFT16_Ornn"", ""tier"": 2, ""items"": [""TFT_Item_Artifact_TalismanOfAscension"", ""TFT_Item_GiantsBelt""]}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Lucian"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_InfinityEdge"", ""TFT_Item_RapidFireCannon""]}, {""character_id"": ""TFT16_Volibear"", ""tier"": 2, ""items"": [""TFT_Item_Bloodthirster""]}]",9d5a36bd-62cd-42c2-82d9-3437b7e65a4d
NA1_5445094684,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,4,9,34,3,116,[],"[{""name"": ""TFT16_Brawler"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Emperor"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Ionia"", ""tier_current"": 2, ""num_units"": 5}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Shurima"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_SylasTrait"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_TheBoss"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Shen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Kennen"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Wukong"", ""tier"": 2, ""items"": [""TFT_Item_Redemption"", ""TFT_Item_SpectralGauntlet""]}, {""character_id"": ""TFT16_Renekton"", ""tier"": 1, ""items"": [""TFT_Item_LastWhisper""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 2, ""items"": [""TFT_Item_RunaansHurricane"", ""TFT_Item_InfinityEdge"", ""TFT_Item_GuinsoosRageblade""]}, {""character_id"": ""TFT16_Kindred"", ""tier"": 1, ""items"": [""TFT_Item_RunaansHurricane"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_UnstableConcoction""]}, {""character_id"": ""TFT16_Azir"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Sett"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Sylas"", ""tier"": 2, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_RunaansHurricane""]}]",b8786c5c-d469-461d-b2c9-2e8baaff0966
NA1_5445094684,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,7,9,28,3,59,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Emperor"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Magus"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Piltover"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Shurima"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_ShyvanaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Soulbound"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Targon"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Neeko"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Vi"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Seraphine"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Diana"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_Bloodthirster"", ""TFT_Item_TitansResolve""]}, {""character_id"": ""TFT16_Renekton"", ""tier"": 1, ""items"": [""TFT_Item_RedBuff""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Azir"", ""tier"": 2, ""items"": [""TFT_Item_HextechGunblade"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_AdaptiveHelm""]}, {""character_id"": ""TFT16_Lucian"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Shyvana"", ""tier"": 2, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_UnstableConcoction""]}]",87f906e8-27c1-48f9-86e2-a7d74a39c9cf
NA1_5445075617,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,5,9,31,8,104,[],"[{""name"": ""TFT16_Emperor"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Noxus"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Shurima"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_ShyvanaUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Vanquisher"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_XerathUnique"", ""tier_current"": 1, ""num_units"": 1}]","[{""character_id"": ""TFT16_Draven"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ambessa"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Skarner"", ""tier"": 2, ""items"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_Redemption"", ""TFT_Item_Bloodthirster""]}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Kindred"", ""tier"": 2, ""items"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_RunaansHurricane"", ""TFT_Item_InfinityEdge""]}, {""character_id"": ""TFT16_Azir"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 2, ""items"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_Crownguard"", ""TFT_Item_GuinsoosRageblade""]}, {""character_id"": ""TFT16_Shyvana"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Xerath"", ""tier"": 2, ""items"": [""TFT_Item_SpearOfShojin"", ""TFT_Item_MadredsBloodrazor""]}, {""character_id"": ""tft16_atakhan"", ""tier"": 1, ""items"": []}]",b8786c5c-d469-461d-b2c9-2e8baaff0966
NA1_5445075617,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,3,9,34,21,119,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Freljord"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Harvester"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Juggernaut"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_KindredUnique"", ""tier_current"": 1, ""num_units"": 1}, {""name"": ""TFT16_Noxus"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 2, ""num_units"": 3}, {""name"": ""TFT16_Slayer"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Sorcerer"", ""tier_current"": 1, ""num_units"": 2}]","[{""character_id"": ""TFT16_Briar"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Ashe"", ""tier"": 3, ""items"": [""TFT_Item_LastWhisper"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_InfinityEdge""]}, {""character_id"": ""TFT16_Neeko"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Tryndamere"", ""tier"": 3, ""items"": [""TFT_Item_Quicksilver"", ""TFT_Item_TitansResolve"", ""TFT_Item_SteraksGage""]}, {""character_id"": ""TFT16_Draven"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Sejuani"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Swain"", ""tier"": 2, ""items"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_RedBuff"", ""TFT_Item_FrozenHeart""]}, {""character_id"": ""TFT16_Kindred"", ""tier"": 2, ""items"": [""TFT_Item_RapidFireCannon""]}, {""character_id"": ""TFT16_Fiddlesticks"", ""tier"": 1, ""items"": [""TFT_Item_ArchangelsStaff""]}]",a4a35782-fbae-45ee-bc0d-90c26269d1a9
NA1_5445075617,Linux Version 15.24.734.7485 (Dec 19 2025/11:16:31) [PUBLIC] <Releases/15.24>,16,8,8,23,1,35,[],"[{""name"": ""TFT16_Defender"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Freljord"", ""tier_current"": 1, ""num_units"": 3}, {""name"": ""TFT16_Piltover"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Rapidfire"", ""tier_current"": 2, ""num_units"": 3}, {""name"": ""TFT16_Warden"", ""tier_current"": 1, ""num_units"": 2}, {""name"": ""TFT16_Zaun"", ""tier_current"": 1, ""num_units"": 3}]","[{""character_id"": ""TFT16_Ashe"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Vi"", ""tier"": 2, ""items"": []}, {""character_id"": ""TFT16_Sejuani"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Jinx"", ""tier"": 2, ""items"": [""TFT_Item_BlueBuff"", ""TFT_Item_HextechGunblade""]}, {""character_id"": ""TFT16_Loris"", ""tier"": 1, ""items"": []}, {""character_id"": ""TFT16_Braum"", ""tier"": 1, ""items"": [""TFT_Item_FrozenHeart"", ""TFT_Item_SpectralGauntlet""]}, {""character_id"": ""TFT16_Warwick"", ""tier"": 2, ""items"": [""TFT4_Item_OrnnDeathsDefiance"", ""TFT_Item_TitansResolve"", ""TFT_Item_SteraksGage""]}, {""character_id"": ""TFT16_Yunara"", ""tier"": 2, ""items"": [""TFT_Item_HextechGunblade"", ""TFT_Item_SpearOfShojin"", ""TFT_Item_InfinityEdge""]}]",f130db9f-a102-4dac-be13-e332adb942ff
